Name,Status,BikesAvailable,EBikesAvailable,BikesDisabled,DocksAvailable,DocksDisabled,IsReturning,IsRenting,IsInstalled,TimeStamp
Wolcott St & Dwight St,active,19,0,1,1,0,true,true,true,2023-07-25T19:51:35-04:00
Coffey St & Conover St,active,26,1,2,4,0,true,true,true,2023-07-25T19:51:35-04:00
Henry St & Bay St,active,18,2,0,0,0,true,true,true,2023-07-25T19:51:35-04:00
Carroll St & Columbia St,active,35,2,4,0,0,true,true,true,2023-07-25T19:51:35-04:00
Pioneer St & Van Brunt St,active,34,0,3,1,0,true,true,true,2023-07-25T19:51:35-04:00
Dwight St & Van Dyke St,active,19,1,2,2,0,true,true,true,2023-07-25T19:51:35-04:00
Clinton St & Centre St,active,19,0,1,1,0,true,true,true,2023-07-25T19:51:35-04:00
Richards St & Delavan St,active,9,0,0,10,0,true,true,true,2023-07-25T19:51:35-04:00
Henry St & W 9 St,active,16,0,2,1,0,true,true,true,2023-07-25T19:51:35-04:00
Pioneer St & Richards St,active,6,1,1,16,0,true,true,true,2023-07-25T19:51:35-04:00
Coffey St & Ferris St,active,11,0,1,11,0,true,true,true,2023-07-25T19:51:35-04:00
Commerce St & Van Brunt St,active,14,0,0,5,0,true,true,true,2023-07-25T19:51:35-04:00
Bay St & Court St,active,24,0,1,1,0,true,true,true,2023-07-25T19:51:35-04:00
Columbia St & W 9 St,active,18,0,0,3,0,true,true,true,2023-07-25T19:51:35-04:00
Sigourney St & Columbia St,active,17,0,2,2,0,true,true,true,2023-07-25T19:51:35-04:00
Van Brunt St & Wolcott St,active,32,0,1,1,0,true,true,true,2023-07-25T19:51:35-04:00
Columbia St & Lorraine St,active,8,1,2,27,0,true,true,true,2023-07-25T19:56:35-04:00
Coffey St & Conover St,active,26,1,2,4,0,true,true,true,2023-07-25T19:56:35-04:00
Columbia St & Degraw St,active,21,2,0,0,0,true,true,true,2023-07-25T19:56:35-04:00
Van Brunt St & Van Dyke St,active,18,2,1,4,0,true,true,true,2023-07-25T19:56:35-04:00
Wolcott St & Dwight St,active,19,0,1,1,0,true,true,true,2023-07-25T19:56:35-04:00
Henry St & Bay St,active,18,2,0,0,0,true,true,true,2023-07-25T19:56:35-04:00
Carroll St & Columbia St,active,35,2,4,0,0,true,true,true,2023-07-25T19:56:35-04:00
Dwight St & Van Dyke St,active,19,1,2,2,0,true,true,true,2023-07-25T19:56:35-04:00
Pioneer St & Van Brunt St,active,34,0,3,1,0,true,true,true,2023-07-25T19:56:35-04:00
Henry St & W 9 St,active,16,0,2,1,0,true,true,true,2023-07-25T19:56:35-04:00
Clinton St & Centre St,active,19,0,1,1,0,true,true,true,2023-07-25T19:56:35-04:00
Richards St & Delavan St,active,9,0,0,10,0,true,true,true,2023-07-25T19:56:35-04:00
Coffey St & Ferris St,active,11,0,1,11,0,true,true,true,2023-07-25T19:56:35-04:00
Commerce St & Van Brunt St,active,14,0,0,5,0,true,true,true,2023-07-25T19:56:35-04:00
Bay St & Court St,active,24,0,1,1,0,true,true,true,2023-07-25T19:56:35-04:00
Pioneer St & Richards St,active,6,1,1,16,0,true,true,true,2023-07-25T19:56:35-04:00
Columbia St & W 9 St,active,18,0,0,3,0,true,true,true,2023-07-25T19:56:35-04:00
Sigourney St & Columbia St,active,17,0,2,2,0,true,true,true,2023-07-25T19:56:35-04:00
Van Brunt St & Wolcott St,active,32,0,1,1,0,true,true,true,2023-07-25T19:56:35-04:00
Columbia St & Degraw St,active,21,2,0,0,0,true,true,true,2023-07-25T20:01:36-04:00
Columbia St & Lorraine St,active,8,1,2,27,0,true,true,true,2023-07-25T20:01:36-04:00
Wolcott St & Dwight St,active,19,0,1,1,0,true,true,true,2023-07-25T20:01:36-04:00
Coffey St & Conover St,active,26,1,2,4,0,true,true,true,2023-07-25T20:01:36-04:00
Van Brunt St & Van Dyke St,active,19,3,1,3,0,true,true,true,2023-07-25T20:01:36-04:00
Henry St & Bay St,active,18,2,0,0,0,true,true,true,2023-07-25T20:01:36-04:00
Carroll St & Columbia St,active,34,1,4,1,0,true,true,true,2023-07-25T20:01:36-04:00
Dwight St & Van Dyke St,active,19,1,2,2,0,true,true,true,2023-07-25T20:01:36-04:00
Pioneer St & Van Brunt St,active,34,0,3,1,0,true,true,true,2023-07-25T20:01:36-04:00
Richards St & Delavan St,active,9,0,0,10,0,true,true,true,2023-07-25T20:01:36-04:00
Clinton St & Centre St,active,19,0,1,1,0,true,true,true,2023-07-25T20:01:36-04:00
Henry St & W 9 St,active,16,0,2,1,0,true,true,true,2023-07-25T20:01:36-04:00
Pioneer St & Richards St,active,6,1,1,16,0,true,true,true,2023-07-25T20:01:36-04:00
Bay St & Court St,active,24,0,1,1,0,true,true,true,2023-07-25T20:01:36-04:00
Coffey St & Ferris St,active,11,0,1,11,0,true,true,true,2023-07-25T20:01:36-04:00
Commerce St & Van Brunt St,active,14,0,0,5,0,true,true,true,2023-07-25T20:01:36-04:00
Columbia St & W 9 St,active,18,0,0,3,0,true,true,true,2023-07-25T20:01:36-04:00
Sigourney St & Columbia St,active,17,0,2,2,0,true,true,true,2023-07-25T20:01:36-04:00
Van Brunt St & Wolcott St,active,32,0,1,1,0,true,true,true,2023-07-25T20:01:36-04:00
Coffey St & Conover St,active,26,1,2,4,0,true,true,true,2023-07-25T20:06:36-04:00
Henry St & Bay St,active,18,2,0,0,0,true,true,true,2023-07-25T20:06:36-04:00
Columbia St & Degraw St,active,21,2,0,0,0,true,true,true,2023-07-25T20:06:36-04:00
Columbia St & Lorraine St,active,8,1,2,27,0,true,true,true,2023-07-25T20:06:36-04:00
Van Brunt St & Van Dyke St,active,19,3,1,2,0,true,true,true,2023-07-25T20:06:36-04:00
Wolcott St & Dwight St,active,19,0,1,1,0,true,true,true,2023-07-25T20:06:36-04:00
Carroll St & Columbia St,active,34,1,4,1,0,true,true,true,2023-07-25T20:06:36-04:00
Dwight St & Van Dyke St,active,19,1,2,2,0,true,true,true,2023-07-25T20:06:36-04:00
Pioneer St & Van Brunt St,active,34,0,3,1,0,true,true,true,2023-07-25T20:06:36-04:00
Henry St & W 9 St,active,16,0,2,1,0,true,true,true,2023-07-25T20:06:36-04:00
Clinton St & Centre St,active,19,0,1,1,0,true,true,true,2023-07-25T20:06:36-04:00
Richards St & Delavan St,active,9,0,0,10,0,true,true,true,2023-07-25T20:06:36-04:00
Coffey St & Ferris St,active,11,0,1,11,0,true,true,true,2023-07-25T20:06:36-04:00
Commerce St & Van Brunt St,active,14,0,0,5,0,true,true,true,2023-07-25T20:06:36-04:00
Pioneer St & Richards St,active,6,1,1,16,0,true,true,true,2023-07-25T20:06:36-04:00
Bay St & Court St,active,24,0,1,1,0,true,true,true,2023-07-25T20:06:36-04:00
Sigourney St & Columbia St,active,17,0,2,2,0,true,true,true,2023-07-25T20:06:36-04:00
Van Brunt St & Wolcott St,active,31,0,1,2,0,true,true,true,2023-07-25T20:06:36-04:00
Columbia St & W 9 St,active,18,0,0,3,0,true,true,true,2023-07-25T20:06:36-04:00
Columbia St & Degraw St,active,20,1,0,1,0,true,true,true,2023-07-25T20:11:36-04:00
Henry St & Bay St,active,17,1,0,1,0,true,true,true,2023-07-25T20:11:36-04:00
Columbia St & Lorraine St,active,8,1,2,27,0,true,true,true,2023-07-25T20:11:36-04:00
Coffey St & Conover St,active,26,1,2,4,0,true,true,true,2023-07-25T20:11:36-04:00
Van Brunt St & Van Dyke St,active,20,3,1,2,0,true,true,true,2023-07-25T20:11:36-04:00
Wolcott St & Dwight St,active,19,0,1,1,0,true,true,true,2023-07-25T20:11:36-04:00
Carroll St & Columbia St,active,34,1,4,1,0,true,true,true,2023-07-25T20:11:36-04:00
Dwight St & Van Dyke St,active,19,1,2,2,0,true,true,true,2023-07-25T20:11:36-04:00
Pioneer St & Van Brunt St,active,35,0,3,0,0,true,true,true,2023-07-25T20:11:36-04:00
Clinton St & Centre St,active,19,0,1,1,0,true,true,true,2023-07-25T20:11:36-04:00
Henry St & W 9 St,active,16,0,2,1,0,true,true,true,2023-07-25T20:11:36-04:00
Richards St & Delavan St,active,9,0,0,10,0,true,true,true,2023-07-25T20:11:36-04:00
Bay St & Court St,active,24,0,1,1,0,true,true,true,2023-07-25T20:11:36-04:00
Commerce St & Van Brunt St,active,14,0,0,5,0,true,true,true,2023-07-25T20:11:36-04:00
Pioneer St & Richards St,active,6,1,1,16,0,true,true,true,2023-07-25T20:11:36-04:00
Coffey St & Ferris St,active,11,0,1,11,0,true,true,true,2023-07-25T20:11:36-04:00
Columbia St & W 9 St,active,18,0,0,3,0,true,true,true,2023-07-25T20:11:36-04:00
Sigourney St & Columbia St,active,16,0,2,3,0,true,true,true,2023-07-25T20:11:36-04:00
Van Brunt St & Wolcott St,active,31,0,1,2,0,true,true,true,2023-07-25T20:11:36-04:00
Coffey St & Conover St,active,27,2,2,3,0,true,true,true,2023-07-25T20:16:36-04:00
Columbia St & Lorraine St,active,8,1,2,27,0,true,true,true,2023-07-25T20:16:36-04:00
Henry St & Bay St,active,15,0,0,3,0,true,true,true,2023-07-25T20:16:36-04:00
Columbia St & Degraw St,active,20,1,0,1,0,true,true,true,2023-07-25T20:16:36-04:00
Van Brunt St & Van Dyke St,active,20,3,1,2,0,true,true,true,2023-07-25T20:16:36-04:00
Wolcott St & Dwight St,active,19,0,1,1,0,true,true,true,2023-07-25T20:16:36-04:00
Dwight St & Van Dyke St,active,19,1,2,2,0,true,true,true,2023-07-25T20:16:36-04:00
Pioneer St & Van Brunt St,active,35,0,3,0,0,true,true,true,2023-07-25T20:16:36-04:00
Carroll St & Columbia St,active,33,0,4,2,0,true,true,true,2023-07-25T20:16:36-04:00
Henry St & W 9 St,active,16,0,2,1,0,true,true,true,2023-07-25T20:16:36-04:00
Clinton St & Centre St,active,19,0,1,1,0,true,true,true,2023-07-25T20:16:36-04:00
Richards St & Delavan St,active,9,0,0,10,0,true,true,true,2023-07-25T20:16:36-04:00
Coffey St & Ferris St,active,11,0,1,11,0,true,true,true,2023-07-25T20:16:36-04:00
Pioneer St & Richards St,active,6,1,1,16,0,true,true,true,2023-07-25T20:16:36-04:00
Commerce St & Van Brunt St,active,15,1,0,4,0,true,true,true,2023-07-25T20:16:36-04:00
Bay St & Court St,active,24,0,1,1,0,true,true,true,2023-07-25T20:16:36-04:00
Columbia St & W 9 St,active,18,0,0,3,0,true,true,true,2023-07-25T20:16:36-04:00
Sigourney St & Columbia St,active,16,0,2,3,0,true,true,true,2023-07-25T20:16:36-04:00
Van Brunt St & Wolcott St,active,31,0,1,2,0,true,true,true,2023-07-25T20:16:36-04:00
Columbia St & Lorraine St,active,8,1,2,27,0,true,true,true,2023-07-25T20:21:37-04:00
Wolcott St & Dwight St,active,19,0,1,1,0,true,true,true,2023-07-25T20:21:37-04:00
Columbia St & Degraw St,active,18,1,0,3,0,true,true,true,2023-07-25T20:21:37-04:00
Coffey St & Conover St,active,28,2,2,2,0,true,true,true,2023-07-25T20:21:37-04:00
Van Brunt St & Van Dyke St,active,18,1,1,3,0,true,true,true,2023-07-25T20:21:37-04:00
Henry St & Bay St,active,14,0,0,4,0,true,true,true,2023-07-25T20:21:37-04:00
Carroll St & Columbia St,active,33,0,4,2,0,true,true,true,2023-07-25T20:21:37-04:00
Dwight St & Van Dyke St,active,19,1,2,2,0,true,true,true,2023-07-25T20:21:37-04:00
Pioneer St & Van Brunt St,active,35,0,3,0,0,true,true,true,2023-07-25T20:21:37-04:00
Richards St & Delavan St,active,9,0,0,10,0,true,true,true,2023-07-25T20:21:37-04:00
Clinton St & Centre St,active,19,0,1,1,0,true,true,true,2023-07-25T20:21:37-04:00
Henry St & W 9 St,active,16,0,2,1,0,true,true,true,2023-07-25T20:21:37-04:00
Commerce St & Van Brunt St,active,15,1,0,4,0,true,true,true,2023-07-25T20:21:37-04:00
Bay St & Court St,active,24,0,1,1,0,true,true,true,2023-07-25T20:21:37-04:00
Pioneer St & Richards St,active,7,2,1,15,0,true,true,true,2023-07-25T20:21:37-04:00
Coffey St & Ferris St,active,11,0,1,11,0,true,true,true,2023-07-25T20:21:37-04:00
Van Brunt St & Wolcott St,active,31,0,1,2,0,true,true,true,2023-07-25T20:21:37-04:00
Columbia St & W 9 St,active,18,0,0,3,0,true,true,true,2023-07-25T20:21:37-04:00
Sigourney St & Columbia St,active,16,0,2,3,0,true,true,true,2023-07-25T20:21:37-04:00
Van Brunt St & Van Dyke St,active,20,3,1,3,0,true,true,true,2023-07-25T20:26:37-04:00
Wolcott St & Dwight St,active,19,0,1,1,0,true,true,true,2023-07-25T20:26:37-04:00
Coffey St & Conover St,active,28,2,2,2,0,true,true,true,2023-07-25T20:26:37-04:00
Columbia St & Degraw St,active,18,1,0,3,0,true,true,true,2023-07-25T20:26:37-04:00
Henry St & Bay St,active,12,0,1,6,0,true,true,true,2023-07-25T20:26:37-04:00
Columbia St & Lorraine St,active,8,1,2,27,0,true,true,true,2023-07-25T20:26:37-04:00
Dwight St & Van Dyke St,active,19,1,2,2,0,true,true,true,2023-07-25T20:26:37-04:00
Pioneer St & Van Brunt St,active,35,0,3,0,0,true,true,true,2023-07-25T20:26:37-04:00
Carroll St & Columbia St,active,34,1,4,1,0,true,true,true,2023-07-25T20:26:37-04:00
Henry St & W 9 St,active,16,0,2,1,0,true,true,true,2023-07-25T20:26:37-04:00
Clinton St & Centre St,active,19,0,1,1,0,true,true,true,2023-07-25T20:26:37-04:00
Richards St & Delavan St,active,9,0,0,10,0,true,true,true,2023-07-25T20:26:37-04:00
Coffey St & Ferris St,active,11,0,1,11,0,true,true,true,2023-07-25T20:26:37-04:00
Commerce St & Van Brunt St,active,17,2,0,2,0,true,true,true,2023-07-25T20:26:37-04:00
Pioneer St & Richards St,active,7,2,1,15,0,true,true,true,2023-07-25T20:26:37-04:00
Bay St & Court St,active,24,0,1,1,0,true,true,true,2023-07-25T20:26:37-04:00
Columbia St & W 9 St,active,18,0,0,3,0,true,true,true,2023-07-25T20:26:37-04:00
Sigourney St & Columbia St,active,16,0,2,3,0,true,true,true,2023-07-25T20:26:37-04:00
Van Brunt St & Wolcott St,active,31,0,1,2,0,true,true,true,2023-07-25T20:26:37-04:00
Columbia St & Degraw St,active,19,2,0,2,0,true,true,true,2023-07-25T20:31:37-04:00
Columbia St & Lorraine St,active,8,1,2,27,0,true,true,true,2023-07-25T20:31:37-04:00
Wolcott St & Dwight St,active,19,0,1,1,0,true,true,true,2023-07-25T20:31:37-04:00
Van Brunt St & Van Dyke St,active,20,3,2,2,0,true,true,true,2023-07-25T20:31:37-04:00
Coffey St & Conover St,active,28,2,2,2,0,true,true,true,2023-07-25T20:31:37-04:00
Henry St & Bay St,active,12,0,0,6,0,true,true,true,2023-07-25T20:31:37-04:00
Carroll St & Columbia St,active,33,0,4,2,0,true,true,true,2023-07-25T20:31:37-04:00
Dwight St & Van Dyke St,active,19,1,2,2,0,true,true,true,2023-07-25T20:31:37-04:00
Pioneer St & Van Brunt St,active,35,0,3,0,0,true,true,true,2023-07-25T20:31:37-04:00
Richards St & Delavan St,active,9,0,0,10,0,true,true,true,2023-07-25T20:31:37-04:00
Henry St & W 9 St,active,16,0,2,1,0,true,true,true,2023-07-25T20:31:37-04:00
Clinton St & Centre St,active,19,0,1,1,0,true,true,true,2023-07-25T20:31:37-04:00
Pioneer St & Richards St,active,7,2,1,15,0,true,true,true,2023-07-25T20:31:37-04:00
Commerce St & Van Brunt St,active,17,2,0,2,0,true,true,true,2023-07-25T20:31:37-04:00
Bay St & Court St,active,24,0,1,1,0,true,true,true,2023-07-25T20:31:37-04:00
Coffey St & Ferris St,active,11,0,1,11,0,true,true,true,2023-07-25T20:31:37-04:00
Van Brunt St & Wolcott St,active,32,1,1,1,0,true,true,true,2023-07-25T20:31:37-04:00
Columbia St & W 9 St,active,18,0,0,3,0,true,true,true,2023-07-25T20:31:37-04:00
Sigourney St & Columbia St,active,17,0,2,2,0,true,true,true,2023-07-25T20:31:37-04:00
Coffey St & Conover St,active,28,2,2,2,0,true,true,true,2023-07-25T20:36:37-04:00
Henry St & Bay St,active,11,0,0,7,0,true,true,true,2023-07-25T20:36:37-04:00
Van Brunt St & Van Dyke St,active,20,3,1,4,0,true,true,true,2023-07-25T20:36:37-04:00
Columbia St & Degraw St,active,19,2,0,2,0,true,true,true,2023-07-25T20:36:37-04:00
Wolcott St & Dwight St,active,20,0,1,0,0,true,true,true,2023-07-25T20:36:37-04:00
Columbia St & Lorraine St,active,8,1,2,27,0,true,true,true,2023-07-25T20:36:37-04:00
Carroll St & Columbia St,active,32,0,4,3,0,true,true,true,2023-07-25T20:36:37-04:00
Dwight St & Van Dyke St,active,19,1,2,2,0,true,true,true,2023-07-25T20:36:37-04:00
Pioneer St & Van Brunt St,active,35,0,3,0,0,true,true,true,2023-07-25T20:36:37-04:00
Clinton St & Centre St,active,19,0,1,1,0,true,true,true,2023-07-25T20:36:37-04:00
Henry St & W 9 St,active,16,0,2,1,0,true,true,true,2023-07-25T20:36:37-04:00
Richards St & Delavan St,active,9,0,0,10,0,true,true,true,2023-07-25T20:36:37-04:00
Bay St & Court St,active,24,0,1,1,0,true,true,true,2023-07-25T20:36:37-04:00
Coffey St & Ferris St,active,11,0,1,11,0,true,true,true,2023-07-25T20:36:37-04:00
Pioneer St & Richards St,active,7,2,1,15,0,true,true,true,2023-07-25T20:36:37-04:00
Commerce St & Van Brunt St,active,17,2,0,2,0,true,true,true,2023-07-25T20:36:37-04:00
Columbia St & W 9 St,active,18,0,0,3,0,true,true,true,2023-07-25T20:36:37-04:00
Sigourney St & Columbia St,active,17,0,2,2,0,true,true,true,2023-07-25T20:36:37-04:00
Van Brunt St & Wolcott St,active,32,1,1,1,0,true,true,true,2023-07-25T20:36:37-04:00
Columbia St & Degraw St,active,19,2,0,2,0,true,true,true,2023-07-25T20:41:38-04:00
Columbia St & Lorraine St,active,8,1,2,27,0,true,true,true,2023-07-25T20:41:38-04:00
Henry St & Bay St,active,11,0,0,7,0,true,true,true,2023-07-25T20:41:38-04:00
Van Brunt St & Van Dyke St,active,19,2,1,4,0,true,true,true,2023-07-25T20:41:38-04:00
Wolcott St & Dwight St,active,20,0,1,0,0,true,true,true,2023-07-25T20:41:38-04:00
Coffey St & Conover St,active,28,2,2,2,0,true,true,true,2023-07-25T20:41:38-04:00
Carroll St & Columbia St,active,32,0,4,3,0,true,true,true,2023-07-25T20:41:38-04:00
Pioneer St & Van Brunt St,active,35,0,3,0,0,true,true,true,2023-07-25T20:41:38-04:00
Dwight St & Van Dyke St,active,19,1,2,2,0,true,true,true,2023-07-25T20:41:38-04:00
Richards St & Delavan St,active,9,0,0,10,0,true,true,true,2023-07-25T20:41:38-04:00
Henry St & W 9 St,active,16,0,2,1,0,true,true,true,2023-07-25T20:41:38-04:00
Clinton St & Centre St,active,19,0,1,1,0,true,true,true,2023-07-25T20:41:38-04:00
Commerce St & Van Brunt St,active,19,4,0,0,0,true,true,true,2023-07-25T20:41:38-04:00
Bay St & Court St,active,24,0,1,1,0,true,true,true,2023-07-25T20:41:38-04:00
Pioneer St & Richards St,active,7,2,1,16,0,true,true,true,2023-07-25T20:41:38-04:00
Coffey St & Ferris St,active,11,0,1,11,0,true,true,true,2023-07-25T20:41:38-04:00
Sigourney St & Columbia St,active,17,0,2,2,0,true,true,true,2023-07-25T20:41:38-04:00
Van Brunt St & Wolcott St,active,32,1,1,1,0,true,true,true,2023-07-25T20:41:38-04:00
Columbia St & W 9 St,active,18,0,0,3,0,true,true,true,2023-07-25T20:41:38-04:00
Columbia St & Lorraine St,active,8,1,2,27,0,true,true,true,2023-07-25T20:46:38-04:00
Wolcott St & Dwight St,active,20,0,1,0,0,true,true,true,2023-07-25T20:46:38-04:00
Van Brunt St & Van Dyke St,active,19,2,1,4,0,true,true,true,2023-07-25T20:46:38-04:00
Coffey St & Conover St,active,28,2,2,2,0,true,true,true,2023-07-25T20:46:38-04:00
Henry St & Bay St,active,11,0,0,7,0,true,true,true,2023-07-25T20:46:38-04:00
Columbia St & Degraw St,active,19,2,0,2,0,true,true,true,2023-07-25T20:46:38-04:00
Carroll St & Columbia St,active,32,0,4,3,0,true,true,true,2023-07-25T20:46:38-04:00
Dwight St & Van Dyke St,active,19,1,2,2,0,true,true,true,2023-07-25T20:46:38-04:00
Pioneer St & Van Brunt St,active,35,0,3,0,0,true,true,true,2023-07-25T20:46:38-04:00
Clinton St & Centre St,active,19,0,1,1,0,true,true,true,2023-07-25T20:46:38-04:00
Henry St & W 9 St,active,16,0,2,1,0,true,true,true,2023-07-25T20:46:38-04:00
Richards St & Delavan St,active,9,0,0,10,0,true,true,true,2023-07-25T20:46:38-04:00
Bay St & Court St,active,24,0,1,1,0,true,true,true,2023-07-25T20:46:38-04:00
Commerce St & Van Brunt St,active,19,4,0,0,0,true,true,true,2023-07-25T20:46:38-04:00
Pioneer St & Richards St,active,6,1,1,16,0,true,true,true,2023-07-25T20:46:38-04:00
Coffey St & Ferris St,active,11,0,1,11,0,true,true,true,2023-07-25T20:46:38-04:00
Columbia St & W 9 St,active,18,0,0,3,0,true,true,true,2023-07-25T20:46:38-04:00
Sigourney St & Columbia St,active,17,0,2,2,0,true,true,true,2023-07-25T20:46:38-04:00
Van Brunt St & Wolcott St,active,32,1,1,1,0,true,true,true,2023-07-25T20:46:38-04:00
Henry St & Bay St,active,11,0,0,7,0,true,true,true,2023-07-25T20:51:38-04:00
Columbia St & Degraw St,active,20,3,0,1,0,true,true,true,2023-07-25T20:51:38-04:00
Columbia St & Lorraine St,active,8,1,2,27,0,true,true,true,2023-07-25T20:51:38-04:00
Coffey St & Conover St,active,28,2,2,2,0,true,true,true,2023-07-25T20:51:38-04:00
Wolcott St & Dwight St,active,20,0,1,0,0,true,true,true,2023-07-25T20:51:38-04:00
Van Brunt St & Van Dyke St,active,19,2,1,4,0,true,true,true,2023-07-25T20:51:38-04:00
Carroll St & Columbia St,active,32,0,4,3,0,true,true,true,2023-07-25T20:51:38-04:00
Dwight St & Van Dyke St,active,19,1,2,2,0,true,true,true,2023-07-25T20:51:38-04:00
Pioneer St & Van Brunt St,active,35,0,3,0,0,true,true,true,2023-07-25T20:51:38-04:00
Henry St & W 9 St,active,16,0,2,1,0,true,true,true,2023-07-25T20:51:38-04:00
Richards St & Delavan St,active,9,0,0,10,0,true,true,true,2023-07-25T20:51:38-04:00
Clinton St & Centre St,active,19,0,1,1,0,true,true,true,2023-07-25T20:51:38-04:00
Commerce St & Van Brunt St,active,19,4,0,0,0,true,true,true,2023-07-25T20:51:38-04:00
Pioneer St & Richards St,active,6,1,1,16,0,true,true,true,2023-07-25T20:51:38-04:00
Bay St & Court St,active,24,0,1,1,0,true,true,true,2023-07-25T20:51:38-04:00
Coffey St & Ferris St,active,11,0,1,11,0,true,true,true,2023-07-25T20:51:38-04:00
Sigourney St & Columbia St,active,17,0,2,2,0,true,true,true,2023-07-25T20:51:38-04:00
Van Brunt St & Wolcott St,active,32,1,1,1,0,true,true,true,2023-07-25T20:51:38-04:00
Columbia St & W 9 St,active,18,0,0,3,0,true,true,true,2023-07-25T20:51:38-04:00
Columbia St & Lorraine St,active,8,1,2,27,0,true,true,true,2023-07-25T20:56:39-04:00
Van Brunt St & Van Dyke St,active,19,2,1,4,0,true,true,true,2023-07-25T20:56:39-04:00
Wolcott St & Dwight St,active,20,0,1,0,0,true,true,true,2023-07-25T20:56:39-04:00
Coffey St & Conover St,active,28,2,2,2,0,true,true,true,2023-07-25T20:56:39-04:00
Henry St & Bay St,active,11,0,0,7,0,true,true,true,2023-07-25T20:56:39-04:00
Columbia St & Degraw St,active,20,3,0,1,0,true,true,true,2023-07-25T20:56:39-04:00
Carroll St & Columbia St,active,34,2,4,1,0,true,true,true,2023-07-25T20:56:39-04:00
Dwight St & Van Dyke St,active,17,1,2,4,0,true,true,true,2023-07-25T20:56:39-04:00
Pioneer St & Van Brunt St,active,35,0,3,0,0,true,true,true,2023-07-25T20:56:39-04:00
Richards St & Delavan St,active,9,0,0,10,0,true,true,true,2023-07-25T20:56:39-04:00
Clinton St & Centre St,active,19,0,1,1,0,true,true,true,2023-07-25T20:56:39-04:00
Henry St & W 9 St,active,16,0,2,1,0,true,true,true,2023-07-25T20:56:39-04:00
Bay St & Court St,active,24,0,1,1,0,true,true,true,2023-07-25T20:56:39-04:00
Coffey St & Ferris St,active,8,0,1,14,0,true,true,true,2023-07-25T20:56:39-04:00
Commerce St & Van Brunt St,active,19,4,0,0,0,true,true,true,2023-07-25T20:56:39-04:00
Pioneer St & Richards St,active,6,1,1,16,0,true,true,true,2023-07-25T20:56:39-04:00
Columbia St & W 9 St,active,19,0,0,2,0,true,true,true,2023-07-25T20:56:39-04:00
Sigourney St & Columbia St,active,17,0,2,2,0,true,true,true,2023-07-25T20:56:39-04:00
Van Brunt St & Wolcott St,active,31,0,1,2,0,true,true,true,2023-07-25T20:56:39-04:00
Henry St & Bay St,active,13,0,0,5,0,true,true,true,2023-07-25T21:01:39-04:00
Columbia St & Degraw St,active,20,3,0,1,0,true,true,true,2023-07-25T21:01:39-04:00
Columbia St & Lorraine St,active,8,1,2,27,0,true,true,true,2023-07-25T21:01:39-04:00
Van Brunt St & Van Dyke St,active,19,2,1,4,0,true,true,true,2023-07-25T21:01:39-04:00
Wolcott St & Dwight St,active,20,0,1,0,0,true,true,true,2023-07-25T21:01:39-04:00
Coffey St & Conover St,active,28,2,2,2,0,true,true,true,2023-07-25T21:01:39-04:00
Pioneer St & Van Brunt St,active,35,0,3,0,0,true,true,true,2023-07-25T21:01:39-04:00
Carroll St & Columbia St,active,34,2,4,1,0,true,true,true,2023-07-25T21:01:39-04:00
Dwight St & Van Dyke St,active,17,1,2,4,0,true,true,true,2023-07-25T21:01:39-04:00
Henry St & W 9 St,active,16,0,2,1,0,true,true,true,2023-07-25T21:01:39-04:00
Richards St & Delavan St,active,9,0,0,10,0,true,true,true,2023-07-25T21:01:39-04:00
Clinton St & Centre St,active,19,0,1,1,0,true,true,true,2023-07-25T21:01:39-04:00
Commerce St & Van Brunt St,active,19,4,0,0,0,true,true,true,2023-07-25T21:01:39-04:00
Pioneer St & Richards St,active,6,1,1,16,0,true,true,true,2023-07-25T21:01:39-04:00
Bay St & Court St,active,24,0,1,1,0,true,true,true,2023-07-25T21:01:39-04:00
Coffey St & Ferris St,active,8,0,1,14,0,true,true,true,2023-07-25T21:01:39-04:00
Sigourney St & Columbia St,active,17,0,2,2,0,true,true,true,2023-07-25T21:01:39-04:00
Van Brunt St & Wolcott St,active,31,0,1,2,0,true,true,true,2023-07-25T21:01:39-04:00
Columbia St & W 9 St,active,19,0,0,2,0,true,true,true,2023-07-25T21:01:39-04:00
Columbia St & Lorraine St,active,8,1,2,27,0,true,true,true,2023-07-25T21:06:39-04:00
Henry St & Bay St,active,13,0,0,5,0,true,true,true,2023-07-25T21:06:39-04:00
Van Brunt St & Van Dyke St,active,19,2,1,4,0,true,true,true,2023-07-25T21:06:39-04:00
Wolcott St & Dwight St,active,20,0,1,0,0,true,true,true,2023-07-25T21:06:39-04:00
Coffey St & Conover St,active,28,2,2,2,0,true,true,true,2023-07-25T21:06:39-04:00
Columbia St & Degraw St,active,20,3,0,1,0,true,true,true,2023-07-25T21:06:39-04:00
Dwight St & Van Dyke St,active,17,1,2,4,0,true,true,true,2023-07-25T21:06:39-04:00
Carroll St & Columbia St,active,34,2,4,1,0,true,true,true,2023-07-25T21:06:39-04:00
Pioneer St & Van Brunt St,active,35,0,3,0,0,true,true,true,2023-07-25T21:06:39-04:00
Clinton St & Centre St,active,19,0,1,1,0,true,true,true,2023-07-25T21:06:39-04:00
Richards St & Delavan St,active,9,0,0,10,0,true,true,true,2023-07-25T21:06:39-04:00
