ID,Name,Longitude,Latitude,Location,Status,BikesAvailable,EBikesAvailable,BikesDisabled,DocksAvailable,DocksDisabled,IsReturning,IsRenting,IsInstalled,TimeStamp
46bdd925-fb6c-4654-85d8-e0db4da62abf,Frederick Douglass Blvd & W 112 St,-73.957145,40.801694,"https://www.google.com/maps/?q=40.801694,-73.957145",active,21,8,4,11,0,true,true,true,2023-07-29T15:06:22-04:00
b53b5e8f-9503-48d1-b3e3-9347ecef38e2,Wyckoff Ave & Gates Ave,-73.91171872615814,40.699871408829885,"https://www.google.com/maps/?q=40.699871,-73.911719",active,11,0,0,25,0,true,true,true,2023-07-29T15:06:22-04:00
8b830188-101e-44bf-a755-5e6c611e3edc,Lefferts Ave & Schenectady Ave,-73.93472,40.66343,"https://www.google.com/maps/?q=40.663430,-73.934720",active,21,0,0,6,0,true,true,true,2023-07-29T15:06:22-04:00
b1cdec34-d4f9-4313-be82-729bb9f7bb18,MacDonough St & Malcolm X Blvd,-73.92926,40.68273,"https://www.google.com/maps/?q=40.682730,-73.929260",active,16,1,0,4,0,true,true,true,2023-07-29T15:06:22-04:00
ab29ce96-c2e8-4929-b27b-e0fe4aae17d5,Webster Ave & E 166 St,-73.911259,40.828975,"https://www.google.com/maps/?q=40.828975,-73.911259",active,18,0,1,0,0,true,true,true,2023-07-29T15:06:22-04:00
0575e356-72f4-4251-8e15-574cf60bd190,Bushwick Ave & Forrest St,-73.93641,40.70076,"https://www.google.com/maps/?q=40.700760,-73.936410",active,11,0,0,9,0,true,true,true,2023-07-29T15:06:22-04:00
66dbcb2f-0aca-11e7-82f6-3863bb44ef7c,Broadway & W 37 St,-73.98753523,40.75172632,"https://www.google.com/maps/?q=40.751726,-73.987535",active,14,1,1,42,0,true,true,true,2023-07-29T15:06:22-04:00
66dcecfa-0aca-11e7-82f6-3863bb44ef7c,Stagg St & Union Ave,-73.95095259,40.70877084,"https://www.google.com/maps/?q=40.708771,-73.950953",active,1,0,2,29,0,true,true,true,2023-07-29T15:06:22-04:00
5b4a4b20-539b-47c1-9228-1f1f124b3ec9,4 Ave & 26 St,-73.998633,40.660079,"https://www.google.com/maps/?q=40.660079,-73.998633",active,9,0,1,14,0,true,true,true,2023-07-29T15:06:22-04:00
66dde703-0aca-11e7-82f6-3863bb44ef7c,Warren St & Court St,-73.99383324,40.686371,"https://www.google.com/maps/?q=40.686371,-73.993833",active,26,1,2,3,0,true,true,true,2023-07-29T15:06:22-04:00
7c42f9fc-d280-4841-ad96-e3cc53ee3759,Willis Ave & E 143 St,-73.92037,40.812299,"https://www.google.com/maps/?q=40.812299,-73.920370",active,13,0,1,9,0,true,true,true,2023-07-29T15:06:22-04:00
ce700c09-6095-4b20-ab65-07defdd1a7d7,31 Ave & 61 St,-73.901614,40.757525,"https://www.google.com/maps/?q=40.757525,-73.901614",active,17,1,0,4,0,true,true,true,2023-07-29T15:06:22-04:00
66dc0f1b-0aca-11e7-82f6-3863bb44ef7c,Bus Slip & State St,-74.013942,40.701907,"https://www.google.com/maps/?q=40.701907,-74.013942",active,61,0,5,2,0,true,true,true,2023-07-29T15:06:22-04:00
606c7384-75e9-4988-858a-07b88b3a9413,Calyer St & Jewel St,-73.94839,40.72984,"https://www.google.com/maps/?q=40.729840,-73.948390",active,33,0,1,6,0,true,true,true,2023-07-29T15:06:22-04:00
2ec2f95c-675c-4c59-856f-1fb38df59fa2,Grand Concourse & E 192 St,-73.89522,40.86448,"https://www.google.com/maps/?q=40.864480,-73.895220",active,5,1,1,15,0,true,true,true,2023-07-29T15:06:22-04:00
89d4a926-f1ae-4bf2-bf2d-59cff3881579,Water St &  Fletcher St,-74.00559738278389,40.706410755236135,"https://www.google.com/maps/?q=40.706411,-74.005597",active,76,2,2,1,0,true,true,true,2023-07-29T15:06:22-04:00
32d3adc3-c3dd-4a97-a4db-95d467f3c3aa,Broadway & W 122 St,-73.9612547,40.8120562,"https://www.google.com/maps/?q=40.812056,-73.961255",active,17,2,3,12,0,true,true,true,2023-07-29T15:06:22-04:00
cb4926e6-0a79-4902-80ee-d365fbf42aec,Sheridan Ave & E 172 St,-73.911479,40.840494,"https://www.google.com/maps/?q=40.840494,-73.911479",active,12,0,1,10,0,true,true,true,2023-07-29T15:06:22-04:00
340036c3-2787-4998-9a77-fe54f352d619,6 Ave & 21 St,-73.990974,40.66016,"https://www.google.com/maps/?q=40.660160,-73.990974",active,1,1,1,25,0,true,true,true,2023-07-29T15:06:22-04:00
3893eeef-06a8-47b1-95f2-a85454f7d5c9,Bergen St & Troy Ave,-73.93596,40.67524,"https://www.google.com/maps/?q=40.675240,-73.935960",active,11,0,0,10,0,true,true,true,2023-07-29T15:06:22-04:00
66db43b5-0aca-11e7-82f6-3863bb44ef7c,DeKalb Ave & Vanderbilt Ave,-73.96885458,40.68940747,"https://www.google.com/maps/?q=40.689407,-73.968855",active,6,2,1,16,0,true,true,true,2023-07-29T15:06:22-04:00
89ff4db3-8a29-4565-a366-6fea4b3afc39,Dyckman St & Henshaw St,-73.92936,40.867357,"https://www.google.com/maps/?q=40.867357,-73.929360",active,16,5,0,2,0,true,true,true,2023-07-29T15:06:22-04:00
99b7c9a5-9679-417f-b884-21c4b240aa99,10 Ave & W 204 St,-73.92006,40.862638,"https://www.google.com/maps/?q=40.862638,-73.920060",active,5,5,0,15,0,true,true,true,2023-07-29T15:06:22-04:00
edc9b877-c311-46b4-a780-59ee7e692324,E 4 St & Ave B,-73.98265913128853,40.723346832180155,"https://www.google.com/maps/?q=40.723347,-73.982659",active,20,3,3,13,0,true,true,true,2023-07-29T15:06:22-04:00
ba7bf20d-b6bc-43dd-bf30-acb940eaeec8,University Ave & W 168 St,-73.927034,40.838706,"https://www.google.com/maps/?q=40.838706,-73.927034",active,2,0,2,14,0,true,true,true,2023-07-29T15:06:22-04:00
a7a175ff-8ffb-477c-a40b-6d47ce92305d,Willow Ave & E 133 St,-73.913863,40.800933,"https://www.google.com/maps/?q=40.800933,-73.913863",active,7,4,0,13,0,true,true,true,2023-07-29T15:06:22-04:00
61c82689-3f4c-495d-8f44-e71de8f04088,E 33 St & 1 Ave,-73.97449783980846,40.74322681432173,"https://www.google.com/maps/?q=40.743227,-73.974498",active,37,1,3,41,0,true,true,true,2023-07-29T15:06:22-04:00
bb58e953-4953-4fbe-9ef2-367488dfef9b,Washington Ave & E 163 St,-73.91089,40.824,"https://www.google.com/maps/?q=40.824000,-73.910890",active,11,0,0,11,0,true,true,true,2023-07-29T15:06:22-04:00
d7a7789b-a052-4a69-a4ec-59436b0f8d75,West Farms Rd & Boone Ave,-73.88630211353302,40.8301283948092,"https://www.google.com/maps/?q=40.830128,-73.886302",active,9,0,2,9,0,true,true,true,2023-07-29T15:06:22-04:00
66db2f4c-0aca-11e7-82f6-3863bb44ef7c,E 2 St & Avenue C,-73.98085795,40.7208736,"https://www.google.com/maps/?q=40.720874,-73.980858",active,4,0,1,79,0,true,true,true,2023-07-29T15:06:22-04:00
70634bc4-4d90-42d4-8f6a-3f29fa8f7f77,E 50 St & Park Ave,-73.974235,40.757334,"https://www.google.com/maps/?q=40.757334,-73.974235",active,4,2,0,33,0,true,true,true,2023-07-29T15:06:22-04:00
f42b3158-3f78-4a62-964a-8cc554d69c35,Maple St & Albany Ave,-73.93974,40.66155,"https://www.google.com/maps/?q=40.661550,-73.939740",active,17,1,1,1,0,true,true,true,2023-07-29T15:06:22-04:00
941ea42c-47fe-4d63-a6f5-e0e200f01633,Catalpa Ave & Woodward Ave,-73.90145,40.70229,"https://www.google.com/maps/?q=40.702290,-73.901450",active,10,0,0,9,0,true,true,true,2023-07-29T15:06:22-04:00
8f3a6711-fd05-4ce1-acf8-9d72b4a1bf97,Menahan St & Onderdonk Ave,-73.9096,40.70553,"https://www.google.com/maps/?q=40.705530,-73.909600",active,5,1,1,14,0,true,true,true,2023-07-29T15:06:22-04:00
5fdf435f-6080-4b1d-966c-3b9d08450c4d,Willis Ave & E 141 St,-73.921606,40.81093,"https://www.google.com/maps/?q=40.810930,-73.921606",active,16,1,1,2,0,true,true,true,2023-07-29T15:06:22-04:00
3d6b7c84-7e5a-454d-aa9d-c66eb92383be,Webb Ave & W 190 St,-73.904254892,40.8660052,"https://www.google.com/maps/?q=40.866005,-73.904255",active,14,0,4,3,0,true,true,true,2023-07-29T15:06:22-04:00
76c1ef9c-3984-4b4e-bff4-5c398e2395bd,36 St & Ditmars Blvd,-73.908335,40.774306,"https://www.google.com/maps/?q=40.774306,-73.908335",active,15,0,0,9,0,true,true,true,2023-07-29T15:06:22-04:00
5d101095-011e-4541-ae64-bed8b52807b3,7 Ave & 62 St,-74.01298,40.63556,"https://www.google.com/maps/?q=40.635560,-74.012980",active,25,1,2,3,0,true,true,true,2023-07-29T15:06:22-04:00
023127f2-a6e0-4fae-ba34-178acccb993e,5 Ave & E 135 St,-73.937838,40.812191,"https://www.google.com/maps/?q=40.812191,-73.937838",active,10,0,0,10,0,true,true,true,2023-07-29T15:06:22-04:00
c4377169-c19e-47e1-90a4-c4e14bb41601,Buffalo Ave & E New York Ave,-73.92602,40.66591,"https://www.google.com/maps/?q=40.665910,-73.926020",active,22,3,1,0,0,true,true,true,2023-07-29T15:06:22-04:00
66dd9b0f-0aca-11e7-82f6-3863bb44ef7c,E 67 St & Park Ave,-73.96592080593109,40.76780080148132,"https://www.google.com/maps/?q=40.767801,-73.965921",active,11,4,1,25,0,true,true,true,2023-07-29T15:06:22-04:00
66db930d-0aca-11e7-82f6-3863bb44ef7c,Pike St & Monroe St,-73.99193043,40.71173107,"https://www.google.com/maps/?q=40.711731,-73.991930",active,22,2,2,3,0,true,true,true,2023-07-29T15:06:22-04:00
9b0c2c99-214f-4e15-b476-1626c03a9e4e,Washington St & Laight St,-74.0106,40.72231,"https://www.google.com/maps/?q=40.722310,-74.010600",active,5,0,3,35,0,true,true,true,2023-07-29T15:06:22-04:00
36aaebb9-ef10-41a5-b20b-753bf8a3fed8,W 163 St & Edgecombe Ave,-73.937496,40.835798,"https://www.google.com/maps/?q=40.835798,-73.937496",active,8,0,1,10,0,true,true,true,2023-07-29T15:06:22-04:00
7b0227aa-bbf5-4731-a49a-765b4afac483,E 1 St & 1 Ave,-73.98864984512329,40.72335597960796,"https://www.google.com/maps/?q=40.723356,-73.988650",active,9,0,5,61,0,true,true,true,2023-07-29T15:06:22-04:00
b9b58379-b29a-4fa8-ba72-c647728e1686,57 Rd & 58 St,-73.91215,40.72235,"https://www.google.com/maps/?q=40.722350,-73.912150",active,21,0,0,0,0,true,true,true,2023-07-29T15:06:22-04:00
7e36cd9b-b271-42e5-b344-b7a3771c795e,Lenox Ave & W 126 St,-73.9452087,40.808442,"https://www.google.com/maps/?q=40.808442,-73.945209",active,28,1,2,3,0,true,true,true,2023-07-29T15:06:22-04:00
7155b0a6-2545-4b02-ae8c-9c0c4220f8c3,46 St & 6 Ave,-74.005708,40.645921,"https://www.google.com/maps/?q=40.645921,-74.005708",active,0,0,0,21,0,true,true,true,2023-07-29T15:06:22-04:00
1791188268875152272,N 9 St & Wythe Ave,-73.959,40.72054,"https://www.google.com/maps/?q=40.720540,-73.959000",active,18,3,0,13,0,true,true,true,2023-07-29T15:06:22-04:00
66dd4423-0aca-11e7-82f6-3863bb44ef7c,E 81 St & Park Ave,-73.9590097,40.77677702,"https://www.google.com/maps/?q=40.776777,-73.959010",active,20,5,2,22,0,true,true,true,2023-07-29T15:06:22-04:00
2ec1235f-a043-4e3a-9ba1-56f7dd4624b7,21 St & 31 Dr,-73.930819,40.7659,"https://www.google.com/maps/?q=40.765900,-73.930819",active,12,2,1,7,0,true,true,true,2023-07-29T15:06:22-04:00
66db5d92-0aca-11e7-82f6-3863bb44ef7c,Washington Ave & Greene Ave,-73.96563307,40.68650065,"https://www.google.com/maps/?q=40.686501,-73.965633",active,3,0,2,14,0,true,true,true,2023-07-29T15:06:22-04:00
266c8621-fdea-4a7e-9d35-18ca1684d526,69 St & 38 Ave,-73.89650255441666,40.74694504524519,"https://www.google.com/maps/?q=40.746945,-73.896503",active,23,4,0,1,0,true,true,true,2023-07-29T15:06:22-04:00
e63c8dac-ab44-48c8-83a0-92c53a00f12e,Eastern Pkwy & Washington Ave,-73.9631145,40.6716493,"https://www.google.com/maps/?q=40.671649,-73.963115",active,5,1,1,26,0,true,true,true,2023-07-29T15:06:22-04:00
1b962833-d769-418e-b1ef-5a183bb5eb1a,Adam Clayton Powell Blvd & W 151 St,-73.936232,40.825289,"https://www.google.com/maps/?q=40.825289,-73.936232",active,13,3,3,2,0,true,true,true,2023-07-29T15:06:22-04:00
66dce660-0aca-11e7-82f6-3863bb44ef7c,Leonard St & Boerum St,-73.94644578,40.70583339,"https://www.google.com/maps/?q=40.705833,-73.946446",active,19,0,2,3,0,true,true,true,2023-07-29T15:06:22-04:00
66dbf140-0aca-11e7-82f6-3863bb44ef7c,E 2 St & 2 Ave,-73.99069656,40.72502876,"https://www.google.com/maps/?q=40.725029,-73.990697",active,56,4,1,26,0,true,true,true,2023-07-29T15:06:22-04:00
66db3583-0aca-11e7-82f6-3863bb44ef7c,Liberty St & Broadway,-74.01043382,40.70905623,"https://www.google.com/maps/?q=40.709056,-74.010434",active,11,5,4,51,0,true,true,true,2023-07-29T15:06:22-04:00
116dbc02-a3c1-4b65-9f73-2a09a2aa1379,10 Ave & W 14 St,-74.00831580162048,40.741981599940225,"https://www.google.com/maps/?q=40.741982,-74.008316",active,38,4,4,13,0,true,true,true,2023-07-29T15:06:22-04:00
8d8a381c-21df-4095-837e-65924d85a06d,3 Ave & E 170 St,-73.903743,40.834857,"https://www.google.com/maps/?q=40.834857,-73.903743",active,6,0,2,14,0,true,true,true,2023-07-29T15:06:22-04:00
0e8bfd72-c494-4d3e-85e2-4f98b801fe3b,Sterling Pl & Schenectady Ave,-73.93378,40.6716,"https://www.google.com/maps/?q=40.671600,-73.933780",active,6,1,0,14,0,true,true,true,2023-07-29T15:06:22-04:00
14391923-6727-4359-92e9-03e0b5094753,E 77 St & 1 Ave,-73.95356208096926,40.77095553869235,"https://www.google.com/maps/?q=40.770956,-73.953562",active,16,6,4,31,0,true,true,true,2023-07-29T15:06:22-04:00
7b56cbab-9d93-4043-bfa5-63eb6b3e5281,Wyckoff Ave & Cooper Ave,-73.90061,40.69338,"https://www.google.com/maps/?q=40.693380,-73.900610",active,8,3,1,9,0,true,true,true,2023-07-29T15:06:22-04:00
26599393-b967-44a6-a998-cb72ca53cd9e,Broadway & W 131 St,-73.957163,40.817555,"https://www.google.com/maps/?q=40.817555,-73.957163",active,17,0,1,1,0,true,true,true,2023-07-29T15:06:22-04:00
66db728c-0aca-11e7-82f6-3863bb44ef7c,Norfolk St & Broome St,-73.98802084,40.7172274,"https://www.google.com/maps/?q=40.717227,-73.988021",active,40,1,6,12,0,true,true,true,2023-07-29T15:06:22-04:00
b16e9f3f-9b07-486f-a1ca-c76030f5ea64,Carroll St & Rochester Ave,-73.9284,40.66598,"https://www.google.com/maps/?q=40.665980,-73.928400",active,18,0,1,1,0,true,true,true,2023-07-29T15:06:22-04:00
f47c7f15-1c30-4199-a09f-134f0f0f684b,Lafayette Ave & Stuyvesant Ave,-73.9325501024723,40.6919925157634,"https://www.google.com/maps/?q=40.691993,-73.932550",active,0,0,0,24,0,true,true,true,2023-07-29T15:06:22-04:00
66dcb9f7-0aca-11e7-82f6-3863bb44ef7c,Kingston Ave & Herkimer St,-73.94142771,40.67890679,"https://www.google.com/maps/?q=40.678907,-73.941428",active,17,8,3,4,0,true,true,true,2023-07-29T15:06:22-04:00
ee1d39c5-47c8-4527-9456-3719c50b7be5,Gerard Ave & E 146 St,-73.92965,40.817755,"https://www.google.com/maps/?q=40.817755,-73.929650",active,16,0,3,0,0,true,true,true,2023-07-29T15:06:22-04:00
23539f3b-fb83-4f34-b8b8-9f1f37b5e646,Morningside Ave & W 123 St,-73.9551508,40.81,"https://www.google.com/maps/?q=40.810000,-73.955151",active,16,6,3,15,0,true,true,true,2023-07-29T15:06:22-04:00
a7c09fde-76e8-4a56-b61d-8ca940432efd,Centre St & Seneca Ave,-73.9022,40.69969,"https://www.google.com/maps/?q=40.699690,-73.902200",active,4,0,0,18,0,true,true,true,2023-07-29T15:06:22-04:00
a29b031a-9611-4b11-ad97-6d4da99b03ba,Grand Concourse & E 196 St,-73.89286,40.86767,"https://www.google.com/maps/?q=40.867670,-73.892860",active,1,1,1,23,0,true,true,true,2023-07-29T15:06:22-04:00
66dd4f9b-0aca-11e7-82f6-3863bb44ef7c,Amsterdam Ave & W 82 St,-73.97667321,40.78524672,"https://www.google.com/maps/?q=40.785247,-73.976673",active,28,6,1,7,0,true,true,true,2023-07-29T15:06:22-04:00
0b857ee5-3d10-4152-952e-95fbaf06677a,59 St & 5 Ave,-74.015726,40.640125,"https://www.google.com/maps/?q=40.640125,-74.015726",active,12,1,0,18,0,true,true,true,2023-07-29T15:06:22-04:00
00284700-9d22-42ce-8485-113fed9879c1,28 Ave & 44 St,-73.91065120697021,40.76408932350688,"https://www.google.com/maps/?q=40.764089,-73.910651",active,1,1,1,15,0,true,true,true,2023-07-29T15:06:22-04:00
814dd1a9-100c-4b1b-8110-6319bbd464e9,St Marks Ave & Rochester Ave,-73.92772,40.67404,"https://www.google.com/maps/?q=40.674040,-73.927720",active,2,1,1,17,0,true,true,true,2023-07-29T15:06:22-04:00
a82599ce-99ca-4670-8053-baada198034a,E 9 St & 5 Ave,-73.99581670761108,40.73275887045087,"https://www.google.com/maps/?q=40.732759,-73.995817",active,37,1,2,20,0,true,true,true,2023-07-29T15:06:22-04:00
566935d6-4d66-4b42-9822-f2a816e357b9,E 114 St & 1 Ave,-73.9362541,40.7945663,"https://www.google.com/maps/?q=40.794566,-73.936254",active,25,4,1,0,0,true,true,true,2023-07-29T15:06:22-04:00
f3eb962c-314a-4431-bac7-2eb2ffbe2fd2,College Ave & E 169 St,-73.91196817159653,40.835122799036405,"https://www.google.com/maps/?q=40.835123,-73.911968",active,4,2,1,14,0,true,true,true,2023-07-29T15:06:22-04:00
3a51a25f-3e9b-4aea-84ee-39e9a3acc7fd,Rogers Ave & Lincoln Rd,-73.95352,40.66127,"https://www.google.com/maps/?q=40.661270,-73.953520",active,18,0,0,5,0,true,true,true,2023-07-29T15:06:22-04:00
ee70b21e-4a95-4bdf-802c-50f83a76971d,Cedar St & Evergreen Ave,-73.92807,40.69671,"https://www.google.com/maps/?q=40.696710,-73.928070",active,6,1,0,19,0,true,true,true,2023-07-29T15:06:22-04:00
92ffa9d6-8cb1-44cf-8059-391b03d58071,Grand Concourse & E 203 St,-73.88661,40.87382,"https://www.google.com/maps/?q=40.873820,-73.886610",active,7,0,2,16,0,true,true,true,2023-07-29T15:06:22-04:00
ee1ba75f-baf5-4852-929c-8b7ad310f55a,Willoughby Ave & Onderdonk Ave,-73.91727,40.7098,"https://www.google.com/maps/?q=40.709800,-73.917270",active,8,2,2,16,0,true,true,true,2023-07-29T15:06:22-04:00
201edb67-d071-4b67-bafd-131e5c273e9f,Metropolitan Ave & Stewart Ave,-73.92793,40.71401,"https://www.google.com/maps/?q=40.714010,-73.927930",active,4,1,1,15,0,true,true,true,2023-07-29T15:06:22-04:00
f199ad14-367d-49f1-a814-a1560b006a43,Fresh Pond Rd & Eliot Ave,-73.90105,40.71453,"https://www.google.com/maps/?q=40.714530,-73.901050",active,11,2,1,8,0,true,true,true,2023-07-29T15:06:22-04:00
bdc116cd-4d63-4693-846c-ec5073314007,W 192 St & University Ave,-73.901942,40.866899,"https://www.google.com/maps/?q=40.866899,-73.901942",active,0,0,1,19,0,true,true,true,2023-07-29T15:06:22-04:00
11a8d465-b4eb-466b-a6ca-055f73994231,Lincoln Ave & E 138 St,-73.927311,40.810893,"https://www.google.com/maps/?q=40.810893,-73.927311",active,18,1,0,8,0,true,true,true,2023-07-29T15:06:22-04:00
f8c1c90f-4ec0-44bd-b097-cfafc887744d,Nassau St & Duffield St,-73.98384,40.698477,"https://www.google.com/maps/?q=40.698477,-73.983840",active,28,1,1,24,0,true,true,true,2023-07-29T15:06:22-04:00
0cb63737-64c9-42a9-9479-280d49ed015a,Flatbush Ave & Fenimore St,-73.96051,40.65798,"https://www.google.com/maps/?q=40.657980,-73.960510",active,22,1,0,2,0,true,true,true,2023-07-29T15:06:22-04:00
067b53bd-33bf-4698-8103-3931a5f32a37,39 St & 47 Ave,-73.92662644386292,40.74215636827728,"https://www.google.com/maps/?q=40.742156,-73.926626",active,7,0,0,12,0,true,true,true,2023-07-29T15:06:22-04:00
0e405c35-322f-4705-8ea7-769eb3fd028a,Wales Ave & E 147 St,-73.907729,40.811314,"https://www.google.com/maps/?q=40.811314,-73.907729",active,14,1,0,5,0,true,true,true,2023-07-29T15:06:22-04:00
49703a2d-15e9-4af4-b80e-cca664d7ea18,Winthrop St & Rogers Ave,-73.95331,40.65686,"https://www.google.com/maps/?q=40.656860,-73.953310",active,12,1,0,8,0,true,true,true,2023-07-29T15:06:22-04:00
66dd3cb4-0aca-11e7-82f6-3863bb44ef7c,21 St & Queens Plaza North,-73.94335788,40.75325964,"https://www.google.com/maps/?q=40.753260,-73.943358",active,9,0,2,24,0,true,true,true,2023-07-29T15:06:22-04:00
7af717b9-99ce-4cce-94b4-b445a40537a1,Knickerbocker Ave & George St,-73.92836,40.704425,"https://www.google.com/maps/?q=40.704425,-73.928360",active,21,1,1,0,1,true,true,true,2023-07-29T15:06:22-04:00
c0ce2a38-04f5-4333-8818-2a3faa84f214,Prospect Park SW & Greenwood Ave,-73.972573,40.652563,"https://www.google.com/maps/?q=40.652563,-73.972573",active,23,1,0,6,0,true,true,true,2023-07-29T15:06:22-04:00
66dc42a0-0aca-11e7-82f6-3863bb44ef7c,9 Ave & W 45 St,-73.9912551,40.76019252,"https://www.google.com/maps/?q=40.760193,-73.991255",active,3,3,5,24,0,true,true,true,2023-07-29T15:06:22-04:00
7cd61426-ed98-434e-9235-56ed856fead6,Westchester Ave & Longwood Ave,-73.901311,40.819701,"https://www.google.com/maps/?q=40.819701,-73.901311",active,0,0,4,19,0,true,true,true,2023-07-29T15:06:22-04:00
af72781c-fe0b-4b73-a7df-201f9780ea9c,W Broadway & W Houston St,-74.000472,40.726378,"https://www.google.com/maps/?q=40.726378,-74.000472",active,48,10,2,0,0,true,true,true,2023-07-29T15:06:22-04:00
66dc2606-0aca-11e7-82f6-3863bb44ef7c,W 22 St & 10 Ave,-74.00451887,40.74691959,"https://www.google.com/maps/?q=40.746920,-74.004519",active,24,5,5,46,0,true,true,true,2023-07-29T15:06:22-04:00
0258da92-f770-4acc-b20b-91b78aff791e,Flatbush Ave & Lincoln Rd,-73.96091,40.66131,"https://www.google.com/maps/?q=40.661310,-73.960910",active,14,0,2,7,1,true,true,true,2023-07-29T15:06:22-04:00
66de0dfd-0aca-11e7-82f6-3863bb44ef7c,E 97 St & Madison Ave,-73.953559,40.787801,"https://www.google.com/maps/?q=40.787801,-73.953559",active,15,5,2,24,0,true,true,true,2023-07-29T15:06:22-04:00
ff1e98d3-ae7d-4c53-a531-1845bee1d346,W Mosholu Pkwy S & Sedgwick Ave,-73.88702,40.88226,"https://www.google.com/maps/?q=40.882260,-73.887020",active,16,6,4,17,0,true,true,true,2023-07-29T15:06:22-04:00
1794096824496960148,South End Ave & Albany St,-74.016538,40.709957,"https://www.google.com/maps/?q=40.709957,-74.016538",active,22,1,2,20,0,true,true,true,2023-07-29T15:06:22-04:00
66dcf922-0aca-11e7-82f6-3863bb44ef7c,Metropolitan Ave & Meeker Ave,-73.95234386,40.71413311,"https://www.google.com/maps/?q=40.714133,-73.952344",active,15,0,1,13,0,true,true,true,2023-07-29T15:06:22-04:00
e0a9ed84-55f9-40f5-90fa-87db17d2f933,Melrose Ave & E 154 St,-73.916071,40.819609,"https://www.google.com/maps/?q=40.819609,-73.916071",active,17,1,0,2,0,true,true,true,2023-07-29T15:06:22-04:00
66dd2292-0aca-11e7-82f6-3863bb44ef7c,Vernon Blvd & 50 Ave,-73.95411749,40.74232744,"https://www.google.com/maps/?q=40.742327,-73.954117",active,35,4,3,6,0,true,true,true,2023-07-29T15:06:22-04:00
0efa08a3-1c38-48fe-ab37-8c9b72b20126,30 St & 4 Ave,-74.001141,40.657743,"https://www.google.com/maps/?q=40.657743,-74.001141",active,15,0,0,3,0,true,true,true,2023-07-29T15:06:22-04:00
06109e92-4363-445a-9743-0457f6799530,Madison Ave & E 26 St,-73.98671329021454,40.742684734875695,"https://www.google.com/maps/?q=40.742685,-73.986713",active,2,0,0,71,0,true,true,true,2023-07-29T15:06:22-04:00
3d835eaa-a102-42c5-b6c0-2c693b1d0677,Schermerhorn St & Court St,-73.99201065301895,40.6910363748993,"https://www.google.com/maps/?q=40.691036,-73.992011",active,9,1,1,48,0,true,true,true,2023-07-29T15:06:22-04:00
66dcc44a-0aca-11e7-82f6-3863bb44ef7c,Kosciuszko St & Tompkins Ave,-73.9452416,40.69128258,"https://www.google.com/maps/?q=40.691283,-73.945242",active,8,3,0,10,0,true,true,true,2023-07-29T15:06:22-04:00
c7dbc7b5-240b-494d-8663-dbee4103a20c,Troy Ave & Park Pl,-73.93642,40.67251,"https://www.google.com/maps/?q=40.672510,-73.936420",active,8,2,1,12,0,true,true,true,2023-07-29T15:06:22-04:00
c36cfa58-29fe-4c0c-a14f-41c3463487fd,40 Ave & Crescent St,-73.93795609474182,40.753599202005596,"https://www.google.com/maps/?q=40.753599,-73.937956",active,11,1,1,11,0,true,true,true,2023-07-29T15:06:22-04:00
66ddebce-0aca-11e7-82f6-3863bb44ef7c,E 97 St & 3 Ave,-73.94860294,40.7859201,"https://www.google.com/maps/?q=40.785920,-73.948603",active,20,0,1,9,0,true,true,true,2023-07-29T15:06:22-04:00
f6143531-4a16-4aac-9b55-573ef7ef162e,34 St & 35 Ave,-73.9262231,40.7569332,"https://www.google.com/maps/?q=40.756933,-73.926223",active,9,4,0,13,0,true,true,true,2023-07-29T15:06:22-04:00
66ddeb67-0aca-11e7-82f6-3863bb44ef7c,Kane St & Clinton St,-73.99645295,40.6861758,"https://www.google.com/maps/?q=40.686176,-73.996453",active,10,1,0,16,0,true,true,true,2023-07-29T15:06:22-04:00
fffb18be-14b3-412f-a808-107a98cd9e58,E 182 St & Morris Ave,-73.90265285968779,40.85670801831255,"https://www.google.com/maps/?q=40.856708,-73.902653",active,5,1,1,13,0,true,true,true,2023-07-29T15:06:22-04:00
66ddf310-0aca-11e7-82f6-3863bb44ef7c,Clinton St & Union St,-73.99785267,40.6831164,"https://www.google.com/maps/?q=40.683116,-73.997853",active,29,1,1,8,0,true,true,true,2023-07-29T15:06:22-04:00
7e70b65e-00c1-40d5-984d-17232a4ee05e,Greenwich St & Perry St,-74.00697,40.73498,"https://www.google.com/maps/?q=40.734980,-74.006970",active,28,0,2,15,0,true,true,true,2023-07-29T15:06:22-04:00
66dbc7d2-0aca-11e7-82f6-3863bb44ef7c,Bialystoker Pl & Delancey St,-73.98261206,40.71622644,"https://www.google.com/maps/?q=40.716226,-73.982612",active,3,0,1,29,0,true,true,true,2023-07-29T15:06:22-04:00
1abd4668-ed6b-4930-8177-17239ae75a9e,Fairview Ave & Linden St,-73.90632,40.70694,"https://www.google.com/maps/?q=40.706940,-73.906320",active,0,0,0,18,0,true,true,true,2023-07-29T15:06:22-04:00
1808184356986544410,Van Dam St & Meeker Ave,-73.9368,40.72532,"https://www.google.com/maps/?q=40.725320,-73.936800",active,2,1,0,19,0,true,true,true,2023-07-29T15:06:22-04:00
00d3e65e-b614-4408-aaa9-939ed96ce645,Perry St & Greenwich Ave,-74.000939,40.735918,"https://www.google.com/maps/?q=40.735918,-74.000939",active,20,2,5,27,0,true,true,true,2023-07-29T15:06:22-04:00
